OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
5	75	L037 (02).MP4	67244	R038 (02).MP4	66635	41.25399	1	28.12671	-1288.19109	160.27895	-3157.56771	7.85489	1.88869	19.47402	19.15724	3413.99465	22.30316	Sparidae	Dentex	spp		1	AD	Passing			
5	77	L037 (02).MP4	67277	R038 (02).MP4	66668	41.26317	1	28.13589	-954.87622	-3.10326	-1560.35579	2.61728	0.74172	4.26634	6.19114	1829.34645	31.46858	Sparidae	Dentex	spp		1	AD	Passing			
5	79	L037 (02).MP4	67292	R038 (02).MP4	66683	41.26734	1	28.14006	-306.52758	-232.68161	-1386.93809	1.05620	0.91653	3.88181	4.35679	1439.33914	15.74773	Sparidae	Dentex	spp		1	AD	Passing			
5	84	L037 (02).MP4	67325	R038 (02).MP4	66716	41.27651	1	28.14923	-913.89001	370.01265	-1818.57640	3.09523	1.55162	6.15346	14.32489	2068.65281	28.31977	Sparidae	Dentex	spp		1	AD	Passing			
5	85	L037 (02).MP4	67330	R038 (02).MP4	66721	41.27790	1	28.15062	-582.10575	12.37179	-2761.79133	3.37191	1.35138	15.15955	13.69559	2822.49739	11.90273	Sparidae	Dentex	spp		1	AD	Passing			
5	86	L037 (02).MP4	67345	R038 (02).MP4	66736	41.28207	1	28.15479	-99.24780	122.13695	-1819.54528	0.95343	1.00597	6.58872	5.07481	1826.33858	4.64593	Sparidae	Dentex	spp		1	AD	Passing			
5	91	L037 (02).MP4	67427	R038 (02).MP4	66818	41.30487	1	28.17759	-783.33517	186.46051	-2447.10167	3.85685	1.53755	11.88546	13.23191	2576.17703	18.12701	Sparidae	Dentex	spp		1	AD	Passing			
5	92	L037 (02).MP4	67437	R038 (02).MP4	66828	41.30766	1	28.18037	-436.78790	-222.46220	-972.63207	0.91551	0.62068	1.79828	6.56846	1089.16768	26.92656	Sparidae	Dentex	spp		1	AD	Passing			
5	94	L037 (02).MP4	67468	R038 (02).MP4	66859	41.31628	1	28.18899	-269.69610	-116.76394	-796.74752	0.56414	0.42916	1.25517	2.47556	849.22106	20.40560	Sparidae	Dentex	spp		1	AD	Passing			
5	95	L037 (02).MP4	67511	R038 (02).MP4	66902	41.32823	1	28.20095	134.66678	-129.18114	-523.03392	0.29568	0.28757	0.53188	0.20211	555.32638	19.90855	Sparidae	Dentex	spp		1	AD	Passing			
5	97	L037 (02).MP4	67549	R038 (02).MP4	66940	41.33880	1	28.21152	-238.39297	192.95566	-1941.55840	1.29371	1.22874	7.50647	9.73729	1965.63275	8.73535	Sparidae	Dentex	spp		1	AD	Passing			
5	98	L037 (02).MP4	67587	R038 (02).MP4	66978	41.34936	1	28.22208	-260.71104	-261.72302	-1497.45561	1.04460	1.04643	4.51823	9.81875	1542.34967	14.13813	Sparidae	Dentex	spp		1	AD	Passing			
5	100	L037 (02).MP4	67631	R038 (02).MP4	67022	41.36160	1	28.23432	-377.29884	-393.33815	-1417.66833	1.22894	1.27989	4.02959	8.64685	1518.83271	21.31421	Sparidae	Dentex	spp		1	AD	Passing			
5	105	L037 (02).MP4	67941	R038 (02).MP4	67332	41.44780	1	28.32051	-829.02761	238.67886	-1468.49850	2.21714	0.95691	3.86487	6.65294	1703.15655	30.32679	Sparidae	Dentex	spp		1	AD	Passing			
5	106	L037 (02).MP4	67945	R038 (02).MP4	67336	41.44891	1	28.32163	-871.94449	-207.78954	-1615.79618	2.61672	0.97191	4.83223	12.67806	1847.77190	29.11236	Sparidae	Dentex	spp		1	AD	Passing			
6	0	L037 (07).MP4	3792	R038 (06).MP4	2745	1.05439		-1.00000	-28.94325	37.99874	-809.37672	0.41066	0.40493	1.34498	1.47510	810.78499	3.07502					0			Sync point		
6	1	L037 (10).MP4	34737	R038 (09).MP4	33750	77.31112	1	3.16594	-78.81931	-338.91455	-1565.90823	0.80566	1.27139	4.92317	3.18645	1604.10229	12.90991	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
6	2	L037 (10).MP4	34737	R038 (09).MP4	33750	77.31112	1	3.16594	1317.02210	-280.85273	-2284.17961	5.03465	1.48125	9.01855	2.32619	2651.58481	30.60527	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
6	3	L037 (10).MP4	34737	R038 (09).MP4	33750	77.31112	1	3.16594	1243.78090	-225.39023	-2075.77297	4.24217	1.21083	7.31166	0.96003	2430.35493	31.41121	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
6	4	L037 (10).MP4	55695	R038 (09).MP4	54708	83.13861	1	8.99343	-985.75225	-193.96997	-2061.56953	3.87200	1.22083	8.16059	12.96768	2293.33835	26.05941	Nemipteridae	Pentapodus	nagasakiensis	37347012	1	AD	Passing			
6	5	L037 (10).MP4	55720	R038 (09).MP4	54733	83.14556	1	9.00038	-1158.52967	-68.93279	-1941.14318	3.94534	0.94294	6.70825	8.56297	2261.63206	30.90003	Nemipteridae	Pentapodus	nagasakiensis	37347012	1	AD	Passing			
6	6	L037 (10).MP4	61572	R038 (09).MP4	60585	84.77274	1	10.62756	751.62881	-235.48969	-1629.17988	2.32531	1.03395	4.99407	0.07971	1809.59342	25.92188	Microdesmidae	Ptereleotris	sp1		1	AD	Passing			
6	7	L037 (10).MP4	61572	R038 (09).MP4	60585	84.77274	1	10.62756	751.98985	-257.48189	-1503.40162	2.09799	0.98304	4.15143	2.39726	1700.58874	27.99458	Microdesmidae	Ptereleotris	sp1		1	AD	Passing			
6	8	L037 (10).MP4	61572	R038 (09).MP4	60585	84.77274	1	10.62756	701.63471	-272.07953	-1469.98438	1.95378	0.99675	4.01894	1.29725	1651.41534	27.25353	Microdesmidae	Ptereleotris	sp1		1	AD	Passing			
6	9	L037 (10).MP4	61572	R038 (09).MP4	60585	84.77274	1	10.62756	761.11271	-279.54043	-1452.77444	2.01272	0.97927	3.80369	0.31905	1663.72744	29.30395	Microdesmidae	Ptereleotris	sp1		1	AD	Passing			
6	10	L037 (11).MP4	19228	R038 (10).MP4	18181	95.53850	1	21.39332	-1497.94284	-202.05422	-3760.33910	10.87665	2.23307	27.66288	4.84741	4052.75324	21.95382	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
6	11	L037 (11).MP4	19480	R038 (10).MP4	18433	95.60857	1	21.46339	-3990.21815	-144.20674	-7968.46952	58.72066	4.10299	118.91061	19.51398	8912.86391	26.63125	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
6	20	L037 (11).MP4	61104	R038 (10).MP4	60057	107.18235	1	33.03717	-2298.28890	-182.48808	-4999.43800	21.64374	2.80124	47.87047	0.93978	5505.43496	24.79097	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
6	22	L037 (12).MP4	49338	R038 (11).MP4	48291	126.45021	1	52.30503	-1928.55814	-538.32716	-8851.07608	33.45992	9.37853	153.92139	19.80129	9074.72756	12.85760	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing			
6	25	L037 (12).MP4	69262	R038 (11).MP4	68215	131.99019	1	57.84501	-216.15263	-175.85553	-2343.86886	1.49733	1.35607	10.91100	7.66280	2360.37462	7.03355	Sparidae	Argyrops	spinifer	37353006	1	AD	Passing			
7	0	L035 (1).MP4	10304	R036 (1).MP4	4381	2.86508		-1.00000	-35.37710	83.35818	-704.31821	0.36036	0.37025	1.01909	4.46081	710.11567	6.98995								sync		
7	1	L035 (3).MP4	3264	R036 (2).MP4	78402	46.00346	1	2.54866	-39.30504	-272.37504	-1755.82908	0.87351	1.24426	6.14604	2.31488	1777.26442	9.27110	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
7	3	L035 (3).MP4	3422	R036 (2).MP4	78560	46.04739	1	2.59259	825.41321	-269.92543	-1508.75226	2.28857	1.00913	4.11062	6.61690	1740.83316	30.04036	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
7	4	L035 (3).MP4	18555	R036 (3).MP4	12571	50.25521	1	6.80040	-842.13441	-222.76521	-1387.71031	2.09883	0.84577	3.47951	0.12687	1638.46105	32.21311	Microdesmidae	Ptereleotris	sp1		1	AD	Passing			
7	12	L035 (4).MP4	45557	R036 (4).MP4	39573	80.30272	1	36.84792	105.45934	561.14242	-5195.85879	2.72329	6.52831	52.77173	0.84364	5227.13603	5.91066	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
7	13	L035 (4).MP4	45557	R036 (4).MP4	39573	80.30272	1	36.84792	253.26793	424.24537	-4901.98872	3.36403	4.96301	46.99411	8.01736	4926.82678	5.44375	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
7	14	L035 (4).MP4	45557	R036 (4).MP4	39573	80.30272	1	36.84792	639.63266	418.23583	-4135.54746	5.45632	4.10796	33.48320	1.74759	4205.56821	10.27359	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
7	17	L035 (4).MP4	45648	R036 (4).MP4	39664	80.32803	1	36.87323	-1885.55593	873.84111	-5027.05360	18.06884	9.06369	48.72058	15.49971	5439.68633	22.30839	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
7	20	L035 (4).MP4	58990	R036 (4).MP4	53006	84.03784	1	40.58304	-1732.40022	444.40425	-4945.98410	16.51646	5.15168	47.59285	0.03086	5259.41673	19.79211	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
7	21	L035 (5).MP4	3691	R036 (4).MP4	78769	91.20139	1	47.74659	-1268.45507	265.11888	-2156.77797	4.81765	1.48255	8.42962	6.28936	2516.13940	30.92566	Echeneidae	Echeneis	naucrates	37336001	1	AD	Passing			
7	23	L035 (5).MP4	39966	R036 (5).MP4	33982	101.28785	1	57.83305	-593.98601	-178.53218	-1272.54120	1.52369	0.74555	3.14890	2.28909	1415.64622	26.09245	Carcharhinidae	Carcharhinus	macloti	37018025	1	AD	Passing			
8	0	L033 (08).MP4	2878	R034 (08).MP4	7372	0.80024		-1.00000	140.60402	135.13866	-1105.17033	0.61749	0.61664	2.45928	2.68295	1122.24480	9.91120								sync point		
8	2	L033 (10).MP4	47585	R034 (10).MP4	52139	58.27711	1	2.65404	-1066.47269	-568.05793	-1751.36564	3.19032	1.87809	5.36630	0.72320	2127.75360	34.66889	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
8	4	L033 (10).MP4	73455	R034 (10).MP4	78009	65.47040	1	9.84734	-633.96537	-313.42056	-2808.85280	3.64297	2.15219	15.46478	0.69677	2896.51490	14.19448	Labridae	Coris	caudimacula	37384092	1	AD	Passing			
8	5	L033 (11).MP4	19409	R034 (11).MP4	23963	72.98235	1	17.35929	-547.02348	-265.52945	-1220.54115	1.35181	0.84651	2.86711	0.08491	1363.62065	26.54328	Unknown	Unknown	sp2		1	AD	Passing			
8	12	L033 (12).MP4	5225	R034 (12).MP4	9779	91.57788	1	35.95481	-2090.80159	392.46450	-5509.10329	21.81325	5.01407	58.12221	1.16016	5905.56506	21.08855	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
8	18	L033 (12).MP4	55252	R034 (12).MP4	59806	105.48816	1	49.86509	-752.68686	654.41597	-3146.41473	4.72872	4.29903	19.25648	4.18560	3300.71559	17.49710	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
8	19	L033 (12).MP4	55252	R034 (12).MP4	59806	105.48816	1	49.86509	31.24662	568.31884	-5337.98316	2.58317	6.53360	55.43060	6.93449	5368.24244	5.94704	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
8	20	L033 (12).MP4	55252	R034 (12).MP4	59806	105.48816	1	49.86509	420.69574	490.77845	-5600.79506	5.24707	6.09975	61.07934	2.39006	5637.97425	6.47835	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
8	21	L033 (12).MP4	55252	R034 (12).MP4	59806	105.48816	1	49.86509	831.55677	521.16322	-5898.08946	9.81572	6.74753	67.79279	7.15698	5979.17695	9.37348	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
8	22	L033 (12).MP4	63939	R034 (12).MP4	68493	107.90363	1	52.28056	-1411.93372	73.71293	-3168.26745	8.40269	1.59282	19.14578	4.08490	3469.42489	24.04218	Lethrinidae	Gymnocranius	grandoculis	37351005	1	AD	Passing			
8	23	L033 (12).MP4	64348	R034 (12).MP4	68902	108.01735	1	52.39429	-260.16414	-154.66154	-1180.18944	0.81691	0.67392	2.78208	2.48589	1218.38118	14.45551	Echeneidae	Echeneis	naucrates	37336001	1	AD	Passing			
8	27	L033 (12).MP4	64657	R034 (12).MP4	69211	108.10327	1	52.48021	-130.49271	-188.75890	-1828.56312	1.00178	1.10477	6.62198	0.80265	1842.90568	7.26807	Lethrinidae	Gymnocranius	grandoculis	37351005	1	AD	Passing			
8	28	L033 (12).MP4	64708	R034 (12).MP4	69262	108.11745	1	52.49439	-497.30357	-160.48929	-1434.83537	1.50216	0.82071	4.05289	0.33352	1527.02986	20.05460	Lethrinidae	Gymnocranius	grandoculis	37351005	1	AD	Passing			
9	0	L031 (01).MP4	8335	R032 (01).MP4	13954	2.31759		-1.00000	-68.93618	102.88951	-812.50058	0.42067	0.43657	1.38699	11.79606	821.88542	8.45556								sync		
9	10	L031 (05).MP4	12344	R032 (05).MP4	18023	93.60740	1	53.73118	627.68340	81.80696	-1321.18244	1.64687	0.66645	3.36454	5.75391	1464.99210	25.56768	Sparidae	Dentex	spp		1	AD	Passing			
9	11	L031 (05).MP4	12360	R032 (05).MP4	18039	93.61185	1	53.73563	262.07771	-51.74936	-866.85231	0.61008	0.43021	1.52866	5.95856	907.08084	17.17905	Sparidae	Dentex	spp		1	AD	Passing			
9	12	L031 (05).MP4	12412	R032 (05).MP4	18091	93.62631	1	53.75009	682.47022	243.57012	-1649.59273	2.24285	1.12026	5.33102	7.60179	1801.73477	23.63010	Sparidae	Dentex	spp		1	AD	Passing			
9	13	L031 (05).MP4	12412	R032 (05).MP4	18091	93.62631	1	53.75009	1331.36769	379.35835	-2238.99883	5.08625	1.82034	8.81403	3.39310	2632.40735	31.65904	Sparidae	Dentex	spp		1	AD	Passing			
